cod_curso,curso,seccion_key,horarios
FG211,ETICA PROFESIONAL,5.01,"[{""Seccion"": 5, ""Grupo"": ""TEORÍA 5.01"", ""Modalidad"": ""Presencial"", ""Horario"": ""Jue. 18:00 - 19:00"", ""Dia"": ""Jue"", ""Hora_inicio"": ""18:00"", ""Hora_fin"": ""19:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A903(46)"", ""Vacantes"": 30, ""Matriculados"": 30, ""Docente"": ""Estrada Merino, Alfredo "", ""Correo"": ""aestrada@utec.edu.pe""}, {""Seccion"": 5, ""Grupo"": ""TEORÍA 5"", ""Modalidad"": ""Presencial"", ""Horario"": ""Lun. 08:00 - 10:00"", ""Dia"": ""Lun"", ""Hora_inicio"": ""08:00"", ""Hora_fin"": ""10:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A903(46)"", ""Vacantes"": 30, ""Matriculados"": 30, ""Docente"": ""Estrada Merino, Alfredo "", ""Correo"": ""aestrada@utec.edu.pe""}]"
CS312,ESTRUCTURAS DE DATOS AVANZADAS,2.01,"[{""Seccion"": 2, ""Grupo"": ""LABORATORIO 2.01"", ""Modalidad"": ""Presencial"", ""Horario"": ""Jue. 18:00 - 20:00"", ""Dia"": ""Jue"", ""Hora_inicio"": ""18:00"", ""Hora_fin"": ""20:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M803(45)"", ""Vacantes"": 45, ""Matriculados"": 37, ""Docente"": ""Flores Benites, Victor "", ""Correo"": ""vflores@utec.edu.pe""}, {""Seccion"": 2, ""Grupo"": ""LABORATORIO 2.01"", ""Modalidad"": ""Presencial"", ""Horario"": ""Vie. 20:00 - 22:00"", ""Dia"": ""Vie"", ""Hora_inicio"": ""20:00"", ""Hora_fin"": ""22:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M802(45)"", ""Vacantes"": 45, ""Matriculados"": 37, ""Docente"": ""Flores Benites, Victor "", ""Correo"": ""vflores@utec.edu.pe""}, {""Seccion"": 2, ""Grupo"": ""TEORÍA 2"", ""Modalidad"": ""Presencial"", ""Horario"": ""Lun. 20:00 - 22:00"", ""Dia"": ""Lun"", ""Hora_inicio"": ""20:00"", ""Hora_fin"": ""22:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A903(46)"", ""Vacantes"": 45, ""Matriculados"": 37, ""Docente"": ""Flores Benites, Victor "", ""Correo"": ""vflores@utec.edu.pe""}]"
FG102,METODOLOGIA DEL ESTUDIO,1.01,"[{""Seccion"": 1, ""Grupo"": ""LABORATORIO 1.01"", ""Modalidad"": ""Presencial"", ""Horario"": ""Sab. 09:00 - 11:00"", ""Dia"": ""Sab"", ""Hora_inicio"": ""09:00"", ""Hora_fin"": ""11:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A501(30)"", ""Vacantes"": 24, ""Matriculados"": 8, ""Docente"": ""Hijar Santibañez, Alfredo "", ""Correo"": ""ahijar@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA 1"", ""Modalidad"": ""Presencial"", ""Horario"": ""Mie. 18:00 - 20:00"", ""Dia"": ""Mie"", ""Hora_inicio"": ""18:00"", ""Hora_fin"": ""20:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A601(28)"", ""Vacantes"": 24, ""Matriculados"": 8, ""Docente"": ""Hijar Santibañez, Alfredo "", ""Correo"": ""ahijar@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA 1"", ""Modalidad"": ""Presencial"", ""Horario"": ""Sab. 08:00 - 09:00"", ""Dia"": ""Sab"", ""Hora_inicio"": ""08:00"", ""Hora_fin"": ""09:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A602(24)"", ""Vacantes"": 24, ""Matriculados"": 8, ""Docente"": ""Hijar Santibañez, Alfredo "", ""Correo"": ""ahijar@utec.edu.pe""}]"
FG111,"""PERSONA, MATRIMONIO Y FAMILIA""",1.01,"[{""Seccion"": 1, ""Grupo"": ""LABORATORIO 1.01"", ""Modalidad"": ""Presencial"", ""Horario"": ""Lun. 17:00 - 19:00"", ""Dia"": ""Lun"", ""Hora_inicio"": ""17:00"", ""Hora_fin"": ""19:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M801(45)"", ""Vacantes"": 40, ""Matriculados"": 16, ""Docente"": ""Arevalo Ventocilla, Silvanna "", ""Correo"": ""sarevalo@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA VIRTUAL 1"", ""Modalidad"": ""Sincronico"", ""Horario"": ""Jue. 07:00 - 09:00"", ""Dia"": ""Jue"", ""Hora_inicio"": ""07:00"", ""Hora_fin"": ""09:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA Virtual 10"", ""Vacantes"": 40, ""Matriculados"": 16, ""Docente"": ""Arevalo Ventocilla, Silvanna "", ""Correo"": ""sarevalo@utec.edu.pe""}]"
CS391,INGENIERIA DE SOFTWARE III,1.01,"[{""Seccion"": 1, ""Grupo"": ""LABORATORIO 1.01"", ""Modalidad"": ""Presencial"", ""Horario"": ""Mie. 14:00 - 16:00"", ""Dia"": ""Mie"", ""Hora_inicio"": ""14:00"", ""Hora_fin"": ""16:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M603(30)"", ""Vacantes"": 28, ""Matriculados"": 10, ""Docente"": ""Pajuelo Pardo, Gustavo "", ""Correo"": ""gpajuelo@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""LABORATORIO 1.01"", ""Modalidad"": ""Presencial"", ""Horario"": ""Jue. 17:00 - 19:00"", ""Dia"": ""Jue"", ""Hora_inicio"": ""17:00"", ""Hora_fin"": ""19:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M801(45)"", ""Vacantes"": 28, ""Matriculados"": 10, ""Docente"": ""Pajuelo Pardo, Gustavo "", ""Correo"": ""gpajuelo@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA 1"", ""Modalidad"": ""Presencial"", ""Horario"": ""Lun. 16:00 - 18:00"", ""Dia"": ""Lun"", ""Hora_inicio"": ""16:00"", ""Hora_fin"": ""18:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M602(30)"", ""Vacantes"": 28, ""Matriculados"": 10, ""Docente"": ""Pajuelo Pardo, Gustavo "", ""Correo"": ""gpajuelo@utec.edu.pe""}]"
CS291,INGENIERIA DE SOFTWARE I,1.01,"[{""Seccion"": 1, ""Grupo"": ""LABORATORIO 1.01"", ""Modalidad"": ""Presencial"", ""Horario"": ""Mar. 14:00 - 16:00"", ""Dia"": ""Mar"", ""Hora_inicio"": ""14:00"", ""Hora_fin"": ""16:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M302(60)"", ""Vacantes"": 60, ""Matriculados"": 54, ""Docente"": ""Chambilla Aquino, Teófilo "", ""Correo"": ""tchambilla@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""LABORATORIO 1.01"", ""Modalidad"": ""Presencial"", ""Horario"": ""Jue. 16:00 - 18:00"", ""Dia"": ""Jue"", ""Hora_inicio"": ""16:00"", ""Hora_fin"": ""18:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M302(60)"", ""Vacantes"": 60, ""Matriculados"": 54, ""Docente"": ""Chambilla Aquino, Teófilo "", ""Correo"": ""tchambilla@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA 1"", ""Modalidad"": ""Presencial"", ""Horario"": ""Lun. 16:00 - 18:00"", ""Dia"": ""Lun"", ""Hora_inicio"": ""16:00"", ""Hora_fin"": ""18:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M302(60)"", ""Vacantes"": 60, ""Matriculados"": 54, ""Docente"": ""Chambilla Aquino, Teófilo "", ""Correo"": ""tchambilla@utec.edu.pe""}]"
CS381,TOPICOS EN INTELIGENCIA ARTIFICIAL,1.01,"[{""Seccion"": 1, ""Grupo"": ""LABORATORIO 1.01"", ""Modalidad"": ""Presencial"", ""Horario"": ""Mie. 07:00 - 09:00"", ""Dia"": ""Mie"", ""Hora_inicio"": ""07:00"", ""Hora_fin"": ""09:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A502(15)"", ""Vacantes"": 15, ""Matriculados"": 12, ""Docente"": ""Morante Ponce, Alan Victor Raul"", ""Correo"": ""amorantep@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA VIRTUAL 1"", ""Modalidad"": ""Sincronico"", ""Horario"": ""Mar. 07:00 - 09:00"", ""Dia"": ""Mar"", ""Hora_inicio"": ""07:00"", ""Hora_fin"": ""09:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA Virtual 109"", ""Vacantes"": 15, ""Matriculados"": 12, ""Docente"": ""Morante Ponce, Alan Victor Raul"", ""Correo"": ""amorantep@utec.edu.pe""}]"
CS2H1,INTERACCION HUMANO COMPUTADOR,1.01,"[{""Seccion"": 1, ""Grupo"": ""LABORATORIO 1.01"", ""Modalidad"": ""Presencial"", ""Horario"": ""Vie. 18:00 - 22:00"", ""Dia"": ""Vie"", ""Hora_inicio"": ""18:00"", ""Hora_fin"": ""22:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA L507"", ""Vacantes"": 24, ""Matriculados"": 24, ""Docente"": ""Chambilla Aquino, Teófilo "", ""Correo"": ""tchambilla@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA 1"", ""Modalidad"": ""Presencial"", ""Horario"": ""Lun. 20:00 - 22:00"", ""Dia"": ""Lun"", ""Hora_inicio"": ""20:00"", ""Hora_fin"": ""22:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A908(48)"", ""Vacantes"": 48, ""Matriculados"": 48, ""Docente"": ""Chambilla Aquino, Teófilo "", ""Correo"": ""tchambilla@utec.edu.pe""}]"
CS2H1,INTERACCION HUMANO COMPUTADOR,1.02,"[{""Seccion"": 1, ""Grupo"": ""LABORATORIO 1.02"", ""Modalidad"": ""Presencial"", ""Horario"": ""Mar. 18:00 - 22:00"", ""Dia"": ""Mar"", ""Hora_inicio"": ""18:00"", ""Hora_fin"": ""22:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA L507"", ""Vacantes"": 24, ""Matriculados"": 24, ""Docente"": ""Chambilla Aquino, Teófilo "", ""Correo"": ""tchambilla@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA 1"", ""Modalidad"": ""Presencial"", ""Horario"": ""Lun. 20:00 - 22:00"", ""Dia"": ""Lun"", ""Hora_inicio"": ""20:00"", ""Hora_fin"": ""22:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A908(48)"", ""Vacantes"": 48, ""Matriculados"": 48, ""Docente"": ""Chambilla Aquino, Teófilo "", ""Correo"": ""tchambilla@utec.edu.pe""}]"
CS393,SISTEMAS DE INFORMACION,1.01,"[{""Seccion"": 1, ""Grupo"": ""LABORATORIO 1.01"", ""Modalidad"": ""Presencial"", ""Horario"": ""Jue. 11:00 - 13:00"", ""Dia"": ""Jue"", ""Hora_inicio"": ""11:00"", ""Hora_fin"": ""13:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M803(45)"", ""Vacantes"": 42, ""Matriculados"": 33, ""Docente"": ""TENORIO GONZALES, CANDY VERONICA "", ""Correo"": ""ctenorio@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA 1"", ""Modalidad"": ""Presencial"", ""Horario"": ""Lun. 08:00 - 09:00"", ""Dia"": ""Lun"", ""Hora_inicio"": ""08:00"", ""Hora_fin"": ""09:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A702(44)"", ""Vacantes"": 42, ""Matriculados"": 33, ""Docente"": ""TENORIO GONZALES, CANDY VERONICA "", ""Correo"": ""ctenorio@utec.edu.pe""}]"
CS100,INTRODUCCION DE CIENCIA DE LA COMPUTACION,1.01,"[{""Seccion"": 1, ""Grupo"": ""LABORATORIO 1.01"", ""Modalidad"": ""Presencial"", ""Horario"": ""Jue. 09:00 - 11:00"", ""Dia"": ""Jue"", ""Hora_inicio"": ""09:00"", ""Hora_fin"": ""11:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M804(45)"", ""Vacantes"": 41, ""Matriculados"": 41, ""Docente"": ""Brossard Nuñez, Ian Paul "", ""Correo"": ""ibrossard@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA 1"", ""Modalidad"": ""Presencial"", ""Horario"": ""Lun. 08:00 - 09:00"", ""Dia"": ""Lun"", ""Hora_inicio"": ""08:00"", ""Hora_fin"": ""09:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA AULA MAGNA"", ""Vacantes"": 126, ""Matriculados"": 89, ""Docente"": ""Brossard Nuñez, Ian Paul "", ""Correo"": ""ibrossard@utec.edu.pe""}]"
CS100,INTRODUCCION DE CIENCIA DE LA COMPUTACION,1.02,"[{""Seccion"": 1, ""Grupo"": ""LABORATORIO 1.02"", ""Modalidad"": ""Presencial"", ""Horario"": ""Jue. 11:00 - 13:00"", ""Dia"": ""Jue"", ""Hora_inicio"": ""11:00"", ""Hora_fin"": ""13:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M804(45)"", ""Vacantes"": 40, ""Matriculados"": 38, ""Docente"": ""Brossard Nuñez, Ian Paul "", ""Correo"": ""ibrossard@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA 1"", ""Modalidad"": ""Presencial"", ""Horario"": ""Lun. 08:00 - 09:00"", ""Dia"": ""Lun"", ""Hora_inicio"": ""08:00"", ""Hora_fin"": ""09:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA AULA MAGNA"", ""Vacantes"": 126, ""Matriculados"": 89, ""Docente"": ""Brossard Nuñez, Ian Paul "", ""Correo"": ""ibrossard@utec.edu.pe""}]"
CS100,INTRODUCCION DE CIENCIA DE LA COMPUTACION,1.03,"[{""Seccion"": 1, ""Grupo"": ""LABORATORIO 1.03"", ""Modalidad"": ""Presencial"", ""Horario"": ""Vie. 09:00 - 11:00"", ""Dia"": ""Vie"", ""Hora_inicio"": ""09:00"", ""Hora_fin"": ""11:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M804(45)"", ""Vacantes"": 45, ""Matriculados"": 10, ""Docente"": ""Brossard Nuñez, Ian Paul "", ""Correo"": ""ibrossard@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA 1"", ""Modalidad"": ""Presencial"", ""Horario"": ""Lun. 08:00 - 09:00"", ""Dia"": ""Lun"", ""Hora_inicio"": ""08:00"", ""Hora_fin"": ""09:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA AULA MAGNA"", ""Vacantes"": 126, ""Matriculados"": 89, ""Docente"": ""Brossard Nuñez, Ian Paul "", ""Correo"": ""ibrossard@utec.edu.pe""}]"
FG101,COMUNICACION,1.01,"[{""Seccion"": 1, ""Grupo"": ""LABORATORIO 1.01"", ""Modalidad"": ""Presencial"", ""Horario"": ""Mar. 11:00 - 13:00"", ""Dia"": ""Mar"", ""Hora_inicio"": ""11:00"", ""Hora_fin"": ""13:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A701(44)"", ""Vacantes"": 40, ""Matriculados"": 40, ""Docente"": ""Zorrilla Aranguren, Carlos Marcelo"", ""Correo"": ""czorrilla@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA 1"", ""Modalidad"": ""Presencial"", ""Horario"": ""Lun. 09:00 - 11:00"", ""Dia"": ""Lun"", ""Hora_inicio"": ""09:00"", ""Hora_fin"": ""11:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA AUDITORIO"", ""Vacantes"": 242, ""Matriculados"": 134, ""Docente"": ""Zorrilla Aranguren, Carlos Marcelo"", ""Correo"": ""czorrilla@utec.edu.pe""}]"
FG101,COMUNICACION,1.02,"[{""Seccion"": 1, ""Grupo"": ""LABORATORIO 1.02"", ""Modalidad"": ""Presencial"", ""Horario"": ""Mie. 14:00 - 16:00"", ""Dia"": ""Mie"", ""Hora_inicio"": ""14:00"", ""Hora_fin"": ""16:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A701(44)"", ""Vacantes"": 40, ""Matriculados"": 27, ""Docente"": ""Cabezas Palacios, Claudia Teresa "", ""Correo"": ""ccabezas@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA 1"", ""Modalidad"": ""Presencial"", ""Horario"": ""Lun. 09:00 - 11:00"", ""Dia"": ""Lun"", ""Hora_inicio"": ""09:00"", ""Hora_fin"": ""11:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA AUDITORIO"", ""Vacantes"": 242, ""Matriculados"": 134, ""Docente"": ""Zorrilla Aranguren, Carlos Marcelo"", ""Correo"": ""czorrilla@utec.edu.pe""}]"
FG101,COMUNICACION,1.03,"[{""Seccion"": 1, ""Grupo"": ""LABORATORIO 1.03"", ""Modalidad"": ""Presencial"", ""Horario"": ""Mar. 09:00 - 11:00"", ""Dia"": ""Mar"", ""Hora_inicio"": ""09:00"", ""Hora_fin"": ""11:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A704(44)"", ""Vacantes"": 40, ""Matriculados"": 19, ""Docente"": ""Reaño Donair, Violeta Stephanie"", ""Correo"": ""vreano@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA 1"", ""Modalidad"": ""Presencial"", ""Horario"": ""Lun. 09:00 - 11:00"", ""Dia"": ""Lun"", ""Hora_inicio"": ""09:00"", ""Hora_fin"": ""11:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA AUDITORIO"", ""Vacantes"": 242, ""Matriculados"": 134, ""Docente"": ""Zorrilla Aranguren, Carlos Marcelo"", ""Correo"": ""czorrilla@utec.edu.pe""}]"
FG101,COMUNICACION,1.04,"[{""Seccion"": 1, ""Grupo"": ""LABORATORIO 1.04"", ""Modalidad"": ""Presencial"", ""Horario"": ""Mar. 09:00 - 11:00"", ""Dia"": ""Mar"", ""Hora_inicio"": ""09:00"", ""Hora_fin"": ""11:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A705(44)"", ""Vacantes"": 42, ""Matriculados"": 10, ""Docente"": ""Cespedes Cano, Daniel "", ""Correo"": ""dcespedesc@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA 1"", ""Modalidad"": ""Presencial"", ""Horario"": ""Lun. 09:00 - 11:00"", ""Dia"": ""Lun"", ""Hora_inicio"": ""09:00"", ""Hora_fin"": ""11:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA AUDITORIO"", ""Vacantes"": 242, ""Matriculados"": 134, ""Docente"": ""Zorrilla Aranguren, Carlos Marcelo"", ""Correo"": ""czorrilla@utec.edu.pe""}]"
FG101,COMUNICACION,1.05,"[{""Seccion"": 1, ""Grupo"": ""LABORATORIO 1.05"", ""Modalidad"": ""Presencial"", ""Horario"": ""Mie. 14:00 - 16:00"", ""Dia"": ""Mie"", ""Hora_inicio"": ""14:00"", ""Hora_fin"": ""16:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A702(44)"", ""Vacantes"": 40, ""Matriculados"": 10, ""Docente"": ""Muñoz Rios, Jimena Sol"", ""Correo"": ""jmunoz@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA 1"", ""Modalidad"": ""Presencial"", ""Horario"": ""Lun. 09:00 - 11:00"", ""Dia"": ""Lun"", ""Hora_inicio"": ""09:00"", ""Hora_fin"": ""11:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA AUDITORIO"", ""Vacantes"": 242, ""Matriculados"": 134, ""Docente"": ""Zorrilla Aranguren, Carlos Marcelo"", ""Correo"": ""czorrilla@utec.edu.pe""}]"
FG203,ORATORIA,1.01,"[{""Seccion"": 1, ""Grupo"": ""LABORATORIO 1.01"", ""Modalidad"": ""Presencial"", ""Horario"": ""Vie. 14:00 - 16:00"", ""Dia"": ""Vie"", ""Hora_inicio"": ""14:00"", ""Hora_fin"": ""16:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A802(45)"", ""Vacantes"": 45, ""Matriculados"": 45, ""Docente"": ""Hidalgo Wuest, Oscar "", ""Correo"": ""ohidalgo@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA 1"", ""Modalidad"": ""Presencial"", ""Horario"": ""Mar. 11:00 - 13:00"", ""Dia"": ""Mar"", ""Hora_inicio"": ""11:00"", ""Hora_fin"": ""13:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A803(45)"", ""Vacantes"": 45, ""Matriculados"": 45, ""Docente"": ""Hidalgo Wuest, Oscar "", ""Correo"": ""ohidalgo@utec.edu.pe""}]"
FG203,ORATORIA,4.01,"[{""Seccion"": 4, ""Grupo"": ""LABORATORIO 4.01"", ""Modalidad"": ""Presencial"", ""Horario"": ""Mie. 14:00 - 16:00"", ""Dia"": ""Mie"", ""Hora_inicio"": ""14:00"", ""Hora_fin"": ""16:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A906(44)"", ""Vacantes"": 44, ""Matriculados"": 44, ""Docente"": ""Acosta Pelaez, Gonzalo "", ""Correo"": ""gacosta@utec.edu.pe""}, {""Seccion"": 4, ""Grupo"": ""TEORÍA 4"", ""Modalidad"": ""Presencial"", ""Horario"": ""Lun. 09:00 - 11:00"", ""Dia"": ""Lun"", ""Hora_inicio"": ""09:00"", ""Hora_fin"": ""11:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A703(44)"", ""Vacantes"": 44, ""Matriculados"": 44, ""Docente"": ""Acosta Pelaez, Gonzalo "", ""Correo"": ""gacosta@utec.edu.pe""}]"
FG203,ORATORIA,8.01,"[{""Seccion"": 8, ""Grupo"": ""LABORATORIO 8.01"", ""Modalidad"": ""Presencial"", ""Horario"": ""Mar. 14:00 - 16:00"", ""Dia"": ""Mar"", ""Hora_inicio"": ""14:00"", ""Hora_fin"": ""16:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A902(42)"", ""Vacantes"": 42, ""Matriculados"": 42, ""Docente"": ""Reaño Donair, Violeta Stephanie"", ""Correo"": ""vreano@utec.edu.pe""}, {""Seccion"": 8, ""Grupo"": ""TEORÍA 8"", ""Modalidad"": ""Presencial"", ""Horario"": ""Lun. 14:00 - 16:00"", ""Dia"": ""Lun"", ""Hora_inicio"": ""14:00"", ""Hora_fin"": ""16:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A901(42)"", ""Vacantes"": 42, ""Matriculados"": 42, ""Docente"": ""Reaño Donair, Violeta Stephanie"", ""Correo"": ""vreano@utec.edu.pe""}]"
FG203,ORATORIA,13.01,"[{""Seccion"": 13, ""Grupo"": ""LABORATORIO 13.01"", ""Modalidad"": ""Presencial"", ""Horario"": ""Jue. 16:00 - 18:00"", ""Dia"": ""Jue"", ""Hora_inicio"": ""16:00"", ""Hora_fin"": ""18:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A804(45)"", ""Vacantes"": 45, ""Matriculados"": 45, ""Docente"": ""Hidalgo Wuest, Oscar "", ""Correo"": ""ohidalgo@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA 1"", ""Modalidad"": ""Presencial"", ""Horario"": ""Mar. 11:00 - 13:00"", ""Dia"": ""Mar"", ""Hora_inicio"": ""11:00"", ""Hora_fin"": ""13:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A803(45)"", ""Vacantes"": 45, ""Matriculados"": 45, ""Docente"": ""Hidalgo Wuest, Oscar "", ""Correo"": ""ohidalgo@utec.edu.pe""}]"
FG203,ORATORIA,14.01,"[{""Seccion"": 14, ""Grupo"": ""LABORATORIO 14.01"", ""Modalidad"": ""Presencial"", ""Horario"": ""Jue. 08:00 - 10:00"", ""Dia"": ""Jue"", ""Hora_inicio"": ""08:00"", ""Hora_fin"": ""10:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A904(44)"", ""Vacantes"": 44, ""Matriculados"": 38, ""Docente"": ""Acosta Pelaez, Gonzalo "", ""Correo"": ""gacosta@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA 1"", ""Modalidad"": ""Presencial"", ""Horario"": ""Mar. 11:00 - 13:00"", ""Dia"": ""Mar"", ""Hora_inicio"": ""11:00"", ""Hora_fin"": ""13:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A803(45)"", ""Vacantes"": 45, ""Matriculados"": 45, ""Docente"": ""Hidalgo Wuest, Oscar "", ""Correo"": ""ohidalgo@utec.edu.pe""}]"
FG350,LIDERAZGO,1.01,"[{""Seccion"": 1, ""Grupo"": ""LABORATORIO VIRTUAL 1.01"", ""Modalidad"": ""Sincronico"", ""Horario"": ""Vie. 07:00 - 09:00"", ""Dia"": ""Vie"", ""Hora_inicio"": ""07:00"", ""Hora_fin"": ""09:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA Virtual 105"", ""Vacantes"": 20, ""Matriculados"": 8, ""Docente"": ""Arevalo Ventocilla, Silvanna "", ""Correo"": ""sarevalo@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA VIRTUAL 1"", ""Modalidad"": ""Sincronico"", ""Horario"": ""Mie. 17:00 - 19:00"", ""Dia"": ""Mie"", ""Hora_inicio"": ""17:00"", ""Hora_fin"": ""19:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA Virtual 106"", ""Vacantes"": 20, ""Matriculados"": 8, ""Docente"": ""Arevalo Ventocilla, Silvanna "", ""Correo"": ""sarevalo@utec.edu.pe""}]"
